0,1,2,3,4,5,6,7,8,9,10,11
0577a,0597b,0,3,0,3,0,1,0,2,0,0
1302a,0334b,0,1,0,3,0,0,3,1,0,0
1302a,0319c,0,1,1,3,0,0,0,2,0,0
1517a,1534c,1,0,0,1,0,1,0,1,0,0
0367a,1365b,2,3,0,3,0,0,1,4,0,0
0331b,1127b,0,0,0,0,0,0,1,0,0,0
1391c,0483a,0,1,0,3,0,0,1,0,1,0
0577a,1460b,0,1,0,3,0,0,1,2,0,0
1517a,1424c,1,0,0,2,0,0,1,1,1,0
0379b,1382a,1,1,0,0,0,0,1,0,0,0
1302a,0477a,0,0,0,2,0,1,0,0,0,0
0458a,0307c,1,0,0,1,0,0,1,3,0,0
1391c,1440c,0,3,0,1,0,1,1,1,0,0
1305a,1222c,1,0,0,0,0,0,1,2,1,0
1302a,1090c,2,1,0,0,0,0,0,1,0,0
1229b,1489c,1,3,0,3,0,0,1,1,0,0
0367a,0600a,0,0,0,0,0,1,0,1,0,0
1254c,1520a,2,1,0,3,0,0,1,1,0,0
0359a,1445a,2,0,0,3,0,0,0,1,0,0
1362a,1137b,0,0,0,0,0,1,0,0,0,0
1120a,1120c,0,0,0,3,0,0,0,2,0,1
1446a,1493b,1,3,0,3,0,0,2,1,0,0
1254c,1516a,1,1,0,0,0,0,0,0,0,0
1121a,1134b,1,3,0,2,0,0,0,1,0,0
0577a,1135b,1,0,0,0,0,1,1,0,0,0
0577a,1510c,0,0,0,1,0,0,0,2,0,0
1489a,1341c,1,0,0,1,0,0,1,4,0,0
1489a,1382b,1,0,0,3,2,0,0,0,0,0
1386a,1497a,1,3,0,0,0,0,1,0,0,0
1386a,0306b,1,0,1,2,0,0,0,1,0,0
1305a,1320c,1,1,0,0,0,0,0,3,0,0
1305a,1481c,1,0,0,3,0,1,0,0,0,0
1362a,1472c,1,1,0,0,0,0,1,1,0,0
1446a,1554b,1,0,0,2,0,0,0,1,1,0
0367a,0571a,0,3,0,3,0,1,0,3,0,0
0458a,0414c,2,0,0,0,0,0,0,3,0,0
1386a,1481b,1,0,0,1,0,0,1,3,0,0
1454b,1411c,2,0,0,0,0,1,1,2,0,0
0331b,1391b,0,3,0,0,0,0,1,4,0,0
1446a,1227a,0,0,0,0,0,1,1,1,0,0
1305a,1305c,0,0,0,3,0,0,0,1,0,1
0577a,1531b,0,0,0,3,0,1,1,2,0,0
0577a,1365c,0,1,0,1,0,0,1,1,0,0
0565a,1424b,1,0,0,3,2,0,1,1,0,0
0331b,0351c,2,1,0,0,0,0,1,2,0,0
1305a,0345a,1,0,0,0,2,0,0,2,0,0
0458a,1296c,1,0,0,3,2,0,0,0,0,0
1120a,0381c,1,3,0,0,0,1,0,0,0,0
1411a,1411b,1,1,0,2,0,1,0,0,0,1
1386a,1513b,1,1,0,3,0,1,0,1,0,0
0331b,0896c,2,0,0,0,0,1,1,4,0,0
1362a,1152b,1,0,0,2,0,1,0,3,0,0
0577a,1374b,1,0,0,0,0,0,2,1,1,0
0379b,0492a,0,3,0,1,0,0,0,1,0,0
1121a,1180a,0,0,0,1,0,0,1,0,0,0
1446a,1547a,1,3,0,2,0,1,1,0,0,0
1362a,1484b,2,0,0,3,0,1,1,2,1,0
1302a,1153c,0,0,0,3,1,0,0,1,0,0
0458a,1448a,0,0,0,0,0,1,1,0,1,0
1446a,0445b,0,0,0,0,0,1,0,1,1,0
1391c,1512c,0,0,0,1,0,0,0,2,0,0
0458a,1174a,1,0,0,1,0,1,1,4,0,0
1489a,1447a,1,0,0,0,0,1,1,0,0,0
0379b,1510b,2,0,0,0,0,0,1,3,0,0
1302a,1329a,1,0,0,0,0,1,1,3,0,0
0565a,0353a,0,0,0,0,1,0,1,1,0,0
1454b,1307a,1,0,0,0,0,0,1,1,1,0
0367a,0596a,0,1,0,3,0,0,1,1,0,0
1386a,1416b,1,1,0,0,0,0,1,1,0,0
1259b,1259c,1,1,0,3,2,1,0,1,0,1
1386a,1375b,0,3,0,3,0,0,0,0,0,0
1343a,1343c,2,0,0,1,0,0,0,1,1,1
1305a,1463c,0,1,0,0,0,0,0,1,0,0
0379b,0576c,1,3,0,1,0,0,0,1,0,0
1446a,1335b,1,1,0,3,0,0,2,0,0,0
0331b,1512b,1,1,0,0,0,0,0,0,0,0
0379b,1460a,1,0,0,1,2,0,0,3,0,0
1517a,1174a,1,0,0,0,0,1,0,2,0,0
0463a,0463b,1,1,1,3,2,0,3,1,0,1
1517a,0596a,0,1,0,2,0,0,1,1,0,0
0577a,1516a,0,1,0,0,0,0,1,0,0,0
1121a,1551c,0,3,0,0,0,0,3,1,0,0
0565a,0477a,0,0,0,2,0,1,1,1,0,0
0535a,0535c,1,2,0,2,0,1,1,2,1,1
1446a,1165b,1,0,0,1,0,0,0,0,0,0
0565a,1362a,1,0,0,0,0,0,1,1,0,0
1386a,1153b,1,3,0,3,0,0,1,1,0,0
1362a,1447a,1,0,0,0,0,1,1,0,0,0
1489a,1307a,0,0,0,0,0,0,0,1,1,0
0331b,1451c,3,1,0,0,0,0,0,0,0,0
0458a,1458c,1,3,0,3,0,0,1,0,0,0
1120a,1370b,1,1,0,3,0,0,0,1,0,0
1391c,0536b,1,1,0,2,0,0,1,2,0,0
1305a,0491a,1,0,0,1,0,1,0,2,1,0
0359a,0597c,1,3,0,0,0,0,1,1,0,0
0359a,1329c,2,0,0,0,0,0,3,2,0,0
1229b,1370a,1,0,0,0,2,0,0,1,0,0
1302a,0483a,0,1,0,0,0,0,0,1,1,0
1305a,1531c,2,0,0,0,0,1,1,2,0,0
1517a,1134c,0,0,0,1,0,0,3,2,0,0
0359a,1482b,1,0,0,3,0,0,1,2,0,0
1120a,0539b,1,0,0,3,2,0,0,0,0,0
0359a,1453b,1,0,0,3,0,0,1,0,0,0
0359a,1431c,1,0,0,3,0,1,1,2,0,0
1305a,1531b,1,0,0,3,0,1,1,3,0,0
1302a,1488a,1,0,0,3,0,1,0,0,0,0
1254c,1454a,1,3,0,3,0,0,0,0,0,0
0560c,0560b,1,0,0,0,0,1,0,0,1,1
1391c,0337a,0,0,0,3,0,0,2,1,1,0
1517a,0544a,2,0,0,1,0,0,0,1,1,0
1454b,1483b,1,3,0,3,0,0,1,1,0,0
0537a,0537b,1,0,1,0,2,0,1,3,0,1
0525b,0525c,1,2,1,2,0,1,2,2,1,1
1302a,1411a,0,1,0,2,0,0,1,1,0,0
1120a,1452b,1,1,0,0,0,0,0,0,0,0
1302a,0350b,0,0,0,0,0,1,1,4,0,0
0577a,0338b,0,0,0,3,0,1,0,2,0,0
0331b,1171b,1,3,0,3,0,1,1,3,0,0
1362a,1493b,1,3,0,3,0,0,3,3,0,0
1120a,1366c,2,0,0,3,0,0,1,1,1,0
1302a,1374c,1,1,0,3,0,1,0,3,0,0
1391c,0538c,0,1,0,0,0,0,1,0,0,0
1121a,1402a,0,0,0,2,0,1,0,2,0,0
1254c,0456b,1,0,0,1,0,0,1,0,1,0
1362a,1123c,0,3,0,0,0,0,1,4,0,0
0359a,0461b,0,0,0,0,0,0,2,2,1,0
1477b,1477c,2,0,0,1,2,0,1,1,0,1
0359a,1445c,0,0,0,0,0,1,0,2,0,0
1302a,1565a,0,3,0,0,0,0,0,1,0,0
1386a,0321b,2,1,0,3,0,0,1,1,0,0
1517a,1468a,1,0,0,1,0,0,0,2,0,0
0458a,0503b,0,0,0,1,0,0,0,1,0,0
1489a,1360b,1,1,0,3,0,0,0,2,0,0
0458a,1429b,0,0,0,0,2,0,1,1,1,0
0458a,0600a,0,0,0,0,0,1,1,3,0,0
1362a,0584c,3,0,0,3,0,0,0,1,0,0
1254c,1204a,1,1,0,0,0,0,0,1,0,0
1454b,1144b,1,1,0,3,0,0,0,2,0,0
1254c,1485a,2,3,0,0,0,0,1,1,0,0
1254c,1229c,1,0,1,0,0,0,0,1,0,0
0331b,1289b,2,3,0,3,0,0,0,2,0,0
1120a,0539a,0,3,0,0,0,0,1,0,0,0
1229b,1494b,1,0,0,3,0,1,1,2,0,0
1363b,1363c,0,0,1,0,0,0,0,1,0,1
1121a,0584c,2,0,0,3,0,0,0,0,0,0
0367a,1461c,0,3,0,3,0,1,0,1,0,0
1489a,1489b,1,0,0,0,0,0,1,2,0,1
1305a,1445a,1,0,0,3,0,0,0,3,0,0
1386a,0492c,1,1,0,1,0,1,0,2,0,0
1362a,1135b,0,0,0,3,0,1,1,1,0,0
1386a,0584b,1,0,0,1,0,0,1,1,0,0
1305a,0538c,1,1,0,0,0,0,2,1,0,0
1120a,1344b,1,3,0,0,0,0,0,0,0,0
1391c,1153c,0,0,0,0,1,0,1,0,0,0
0359a,1508b,1,0,0,0,0,1,1,2,1,0
1121a,0307c,1,0,0,2,0,0,2,2,0,0
0331b,1402a,1,0,0,1,0,1,0,3,0,0
1454b,0321c,0,0,0,1,0,0,1,2,0,0
1446a,0550b,2,1,0,3,0,0,1,2,0,0
1430a,1430b,1,0,0,1,1,1,3,0,0,1
0445a,0445c,0,2,0,3,0,0,0,1,0,1
0385c,0385a,2,2,0,2,1,1,1,1,0,1
1391c,1230c,0,3,0,3,0,0,1,1,0,0
0359a,1144c,1,0,0,2,0,1,0,2,0,0
1446a,1119a,0,0,0,3,2,0,1,1,0,0
1362a,1119a,2,0,0,3,2,0,0,1,0,0
1305a,1144b,0,1,0,0,0,0,1,2,0,0
0359a,1153b,2,3,0,3,0,0,1,0,0,0
1454b,1491a,1,0,0,3,0,0,0,3,0,0
1454b,0373a,1,1,0,3,2,0,1,2,0,0
0331b,0381a,2,1,0,3,0,0,0,3,0,0
1362a,0319a,1,3,0,3,0,1,1,2,0,0
1121a,1545a,2,0,0,3,0,0,1,1,0,0
1489a,0537a,2,0,0,0,0,0,2,1,0,0
1362a,0550b,0,1,0,3,0,0,0,4,0,0
0359a,1391b,1,3,0,0,0,0,1,2,0,0
1386a,1274a,0,0,0,1,0,0,0,0,0,0
0577a,1431c,1,0,0,3,0,1,1,3,0,0
0379b,1180a,1,0,0,2,0,0,1,2,0,0
1386a,0338b,1,0,0,3,0,1,0,0,0,0
0331b,0492b,1,1,0,0,0,1,1,3,0,0
1302a,1411c,2,0,0,0,0,1,0,2,0,0
0331b,1521c,3,0,0,2,0,0,1,0,0,0
1121a,1411b,1,0,0,0,0,1,1,0,0,0
1386a,1492a,0,0,0,3,0,1,0,3,0,0
0379b,1391b,0,3,0,0,0,0,1,1,0,0
0359a,0307b,1,1,0,0,0,0,1,0,0,0
1468b,1468c,2,1,0,1,0,0,1,1,0,1
0577a,1446b,1,0,0,1,0,0,0,1,0,0
0379b,0571b,3,0,0,0,0,0,0,3,0,0
0379b,0552a,1,0,0,0,0,0,1,1,1,0
1227a,1227b,2,0,0,0,0,0,0,3,0,1
1386a,1149a,0,0,0,0,0,1,1,2,0,0
0367a,1201b,0,1,0,0,0,1,0,0,0,0
1305a,1307a,0,0,0,3,0,0,0,1,1,0
0565a,1374c,1,1,0,3,0,1,1,2,0,0
0331b,1336b,0,0,0,3,0,1,0,4,0,0
1305a,1267a,1,0,0,0,0,0,2,2,1,0
0359a,1245c,1,1,0,3,0,0,1,2,0,0
1254c,1512b,1,1,0,0,0,0,1,1,0,0
1489a,1366b,1,1,0,0,0,0,1,2,0,0
1386a,1365c,1,1,0,1,0,0,1,1,0,0
0323c,0323b,2,0,1,0,0,2,1,1,0,1
0331b,1516b,1,0,0,1,0,1,0,1,0,0
0327c,0327b,1,0,0,0,1,1,1,1,1,1
1446a,0600b,1,0,0,0,0,0,1,1,0,0
0331b,1483b,0,3,0,0,0,0,0,1,0,0
0359a,1481a,1,0,0,1,0,0,0,1,0,0
0379b,0562a,3,0,0,3,0,0,1,1,0,0
1446a,1510a,0,0,0,3,0,1,1,1,0,0
1391c,1540b,1,0,0,0,0,0,0,2,0,0
0359a,1344c,1,0,0,3,0,0,1,2,0,0
1362a,1475a,2,0,1,3,0,0,1,2,0,0
0565a,1510b,1,0,0,3,0,0,0,1,0,0
0565a,1134b,1,3,0,2,0,0,1,1,0,0
0565a,1411c,2,0,0,0,0,1,1,1,0,0
1489a,0594a,2,1,0,3,0,0,1,4,0,0
1446a,0567b,0,1,0,3,0,0,0,0,1,0
0359a,1386b,1,0,0,0,0,0,0,1,0,0
1229b,0456c,1,1,0,3,0,1,0,1,0,0
1121a,1230b,1,0,1,0,0,0,1,2,0,0
1254c,1451c,1,1,0,0,0,0,1,1,0,0
1254c,1518a,1,1,0,3,0,0,1,0,0,0
0331b,1180a,1,0,0,2,0,0,1,1,0,0
1120a,1547b,0,1,0,2,0,1,0,0,0,0
0359a,0354b,1,0,0,0,0,1,1,2,0,0
1294b,1294c,2,1,0,3,0,3,1,3,0,1
1489a,1123b,1,1,0,3,0,0,1,1,0,0
1302a,1248c,1,0,0,2,0,0,1,2,0,0
1305a,1336b,2,0,0,3,0,1,0,4,0,0
0565a,1260c,1,1,0,3,0,0,0,0,0,0
1229b,0367a,1,0,0,3,0,0,0,2,0,0
0359a,1476a,1,0,0,0,0,1,0,1,1,0
0379b,1454c,2,0,0,0,0,0,0,1,0,0
0577a,1131b,0,1,0,1,0,0,0,2,0,0
1229b,0577c,0,0,0,2,0,1,0,2,0,0
1121a,1375a,1,1,0,2,0,0,0,2,0,0
1362a,0445a,1,1,0,3,2,0,0,3,0,0
1543a,1543c,2,0,0,1,0,0,0,2,1,1
1446a,0363b,0,0,0,2,0,1,1,1,1,0
0577a,0414a,1,1,0,0,0,0,0,1,0,0
0379b,1551c,1,3,0,3,0,0,3,1,0,0
1455a,1455b,1,0,0,1,0,0,1,2,0,1
1386a,1494a,0,1,0,1,0,0,0,2,0,0
1386a,1413a,1,0,0,1,0,1,0,2,0,0
0359a,1518a,0,1,0,3,0,0,0,1,0,0
0331b,1458a,3,0,0,3,0,0,1,1,0,0
0565a,1320c,0,1,0,3,0,0,1,2,0,0
1302a,1302c,0,0,0,0,0,0,0,3,0,1
0565a,1252b,0,1,0,0,0,0,0,0,0,0
1305a,0557c,0,0,0,0,0,1,0,2,1,0
1446a,0372a,0,0,0,0,0,1,1,1,1,0
1446a,0334b,1,1,0,3,0,0,2,1,0,0
1489a,1343a,1,1,0,3,0,1,0,0,0,0
1386a,1252a,2,0,0,3,0,1,0,0,0,0
0577a,1455c,0,0,0,3,0,0,1,2,0,0
1517a,1426b,0,0,0,1,0,1,0,2,0,0
1391c,0429b,1,0,0,3,0,1,0,3,0,0
1489a,1365a,2,3,0,0,0,1,0,3,0,0
1517a,1284c,1,0,0,1,0,1,1,0,0,0
1362a,0349a,0,0,0,2,0,1,0,1,0,0
0359a,1393a,0,3,0,0,0,0,0,2,0,0
1489a,1146b,1,1,0,0,0,1,1,1,0,0
1386a,1344b,2,3,0,3,0,0,0,1,0,0
1454b,0552b,0,1,0,0,0,0,1,0,0,0
1229b,0896a,2,0,0,2,0,1,0,1,0,0
1391c,1442c,1,0,0,0,2,0,1,1,1,0
1391c,1261b,1,3,0,0,0,0,1,1,0,0
0565a,1257c,2,0,0,0,0,0,1,3,0,0
1391c,0593a,1,0,0,0,0,0,2,1,0,0
0367a,1483a,0,0,0,3,0,1,0,1,0,0
1302a,1309a,2,0,0,3,0,0,0,2,0,0
1391c,1257c,2,0,0,3,0,0,1,3,0,0
1121a,1486a,1,1,0,3,0,0,0,0,0,0
0577a,1552c,1,0,0,1,0,1,1,2,0,0
1229b,1257a,1,0,0,1,0,1,0,1,0,0
1446a,0366a,1,3,0,0,0,0,1,1,0,0
1254c,1552c,2,0,0,1,0,1,0,2,0,0
1254c,1393a,1,3,0,0,0,0,1,3,0,0
0379b,1328c,2,0,0,3,0,0,2,2,1,0
1120a,1386a,1,0,0,3,0,0,0,1,0,0
1386a,1483a,1,0,0,3,0,1,0,0,0,0
1386a,1512b,1,1,0,0,0,0,0,3,0,0
1489a,0538a,1,0,1,0,0,0,1,4,0,0
1121a,0422c,0,1,0,3,0,0,0,2,0,0
0379b,1344b,0,3,0,3,0,0,0,1,0,0
0565a,1375b,1,3,0,0,0,0,1,2,0,0
1391c,0496d,0,0,0,1,0,0,1,0,1,0
1362a,1433b,0,0,0,0,2,0,0,1,0,0
0331b,1516a,1,1,0,0,0,0,1,1,0,0
0565a,0373a,1,1,0,3,2,0,1,1,0,0
1302a,0363c,1,0,0,3,0,0,3,0,0,0
1121a,0565a,0,0,0,0,0,0,1,0,0,0
0367a,1545b,0,0,0,0,2,0,0,3,0,0
0331b,0411b,2,1,0,1,0,0,0,1,0,0
1362a,1430a,1,0,0,3,0,1,3,3,0,0
0565a,1417b,1,3,0,3,0,1,1,2,0,0
0331b,0375a,0,1,0,3,0,0,0,4,0,0
1454b,1236b,1,3,0,3,0,0,0,0,0,0
1229b,1371c,1,0,0,3,0,1,2,1,0,0
1386a,0461a,2,0,0,3,2,0,0,3,0,0
1303c,1303a,0,0,0,0,2,0,0,0,0,1
1454b,1472c,0,1,0,0,0,0,0,1,0,0
0331b,1374c,0,1,0,0,0,1,0,3,0,0
0331b,0334a,1,1,0,0,0,1,0,0,0,0
1229b,1320b,2,0,0,3,0,1,0,2,0,0
0379b,0550c,1,1,0,1,0,0,0,1,0,0
1229b,1547c,1,1,0,0,0,1,0,2,0,0
1489a,1413c,0,3,0,0,0,0,1,2,0,0
1121a,0492b,0,1,0,3,0,1,1,2,0,0
0331b,1528c,3,0,0,3,0,0,0,0,0,0
1302a,1483b,1,3,0,3,0,0,0,1,0,0
1391c,0492a,1,3,0,1,0,0,1,3,0,0
1254c,1366a,2,0,0,0,0,1,0,0,0,0
1362a,1176b,2,3,0,2,0,0,0,2,0,0
1517a,1303c,1,3,0,1,0,0,0,2,0,0
1229b,1274a,0,0,0,2,0,0,0,1,0,0
0577a,1512c,0,0,0,1,0,0,1,2,0,0
0379b,0345a,3,0,0,0,2,0,0,1,0,0
1454b,1475b,1,0,1,0,0,0,1,3,0,0
0565a,0396c,1,0,0,3,0,0,2,1,0,0
0367a,1146c,1,1,0,3,0,0,1,0,0,0
1305a,1510a,0,0,0,0,0,1,0,3,0,0
0577a,1445b,0,0,0,2,0,0,0,1,0,0
1121a,0372a,1,0,0,0,0,1,0,0,1,0
1362a,1452b,2,1,0,0,0,0,0,2,0,0
0359a,0515a,1,0,0,3,0,0,2,0,1,0
0359a,1486a,1,1,0,0,0,0,0,1,0,0
0365a,0365b,2,1,0,3,2,0,0,1,1,1
1489a,1370b,0,1,0,3,0,0,0,3,0,0
1517a,0537a,1,0,0,2,0,0,2,1,0,0
1229b,0335b,2,3,0,3,0,0,1,1,0,0
1391c,1374b,1,0,0,0,0,0,1,1,1,0
1305a,0363b,0,0,0,1,0,1,0,1,1,0
0331b,0321b,0,1,0,3,0,0,1,4,0,0
0458a,1453a,1,0,0,3,0,0,1,4,0,0
0359a,0584c,2,0,0,0,0,0,0,1,0,0
1302a,0552b,0,1,0,0,0,0,0,0,0,0
1517a,1237b,1,1,0,0,0,0,0,2,0,0
0458a,1551c,0,3,0,3,0,0,2,2,0,0
1254c,0431c,1,1,0,0,0,0,1,2,0,0
1391c,1378c,1,0,0,3,0,1,1,1,0,0
1121a,0422b,0,3,0,3,0,0,0,2,0,0
0458a,1488a,1,0,0,0,0,1,1,0,0,0
1289a,1289c,1,0,0,3,0,1,1,1,0,1
0319c,0319b,1,1,1,1,0,1,0,0,1,1
0359a,0584a,1,0,0,1,0,0,0,2,0,0
0379b,1134b,0,3,0,1,0,0,0,1,0,0
1121a,0577c,1,0,0,2,0,1,0,1,0,0
1229b,1334a,2,0,0,3,0,1,0,0,0,0
0531b,0531c,1,4,0,2,0,1,0,1,0,1
1121a,0472c,0,0,0,2,0,0,3,1,0,0
1517a,0338a,0,3,0,1,0,1,0,1,0,0
1305a,1257b,2,3,0,0,0,0,0,3,0,0
1386a,1284b,0,0,0,3,2,0,0,2,0,0
0367a,1284a,0,0,0,0,0,0,1,0,0,0
0359a,1268a,0,0,0,0,2,0,0,2,0,0
0331b,1512c,1,0,0,1,0,0,1,3,0,0
0458a,1460b,0,1,0,3,0,0,0,3,0,0
0458a,1510b,1,0,0,0,0,0,0,0,0,0
1362a,1284a,1,0,0,3,0,0,1,4,0,0
1362a,1364a,1,0,0,1,2,0,0,3,0,0
1365a,1365b,3,0,0,0,0,1,1,3,0,1
1391c,0373a,1,1,0,0,2,0,1,1,0,0
0367a,1328c,1,0,0,3,0,0,2,3,1,0
0379b,1252b,1,1,0,3,0,0,1,2,0,0
1229b,1119c,1,0,0,0,0,0,1,0,1,0
1230a,1230b,1,0,1,3,0,0,1,0,0,1
0379b,1508b,2,0,0,0,0,1,1,3,1,0
0327b,0327a,3,0,0,0,1,2,0,1,0,1
1489a,0422a,0,0,0,3,0,1,0,0,0,0
1305a,0579c,1,0,0,0,0,0,1,0,1,0
0367a,0579c,0,0,0,0,0,0,1,4,1,0
0379b,0531c,2,3,0,1,0,0,0,0,0,0
1120a,1416a,1,0,0,0,0,1,0,2,0,0
1254c,0560c,0,0,0,0,0,1,0,1,0,0
1362a,0560c,2,0,0,3,0,1,1,0,0,0
1120a,1451a,1,3,0,0,0,0,0,2,0,0
0577a,1552b,0,0,0,3,0,1,1,0,1,0
1386a,1360b,1,1,0,0,0,0,0,1,0,0
1386a,0314b,1,1,0,0,0,0,0,1,0,0
1391c,0319c,0,1,1,0,0,0,1,1,0,0
1446a,1135b,2,0,0,3,0,1,0,1,0,0
1302a,1545a,2,0,0,3,0,0,1,2,0,0
0458a,0896c,1,0,0,0,0,1,0,4,0,0
1229b,1343a,1,1,0,3,0,1,0,2,0,0
1254c,1289a,1,0,0,0,0,1,1,2,0,0
1517a,0318c,1,1,0,2,0,0,0,2,0,0
1302a,1365b,2,3,0,0,0,0,1,0,0,0
1386a,1520a,2,1,0,3,0,0,0,1,0,0
1120a,0496d,0,0,0,2,0,0,0,1,1,0
1489a,1131b,1,1,0,2,0,0,0,3,0,0
1121a,1472c,0,1,0,0,0,0,1,0,0,0
0367a,1131a,1,0,0,1,0,1,0,4,0,0
1386a,1448b,0,1,0,3,0,0,1,2,0,0
0577a,1364c,0,1,0,0,0,0,1,2,0,0
1362a,0593a,0,0,0,3,0,0,3,0,0,0
1362a,0337a,1,0,0,0,0,0,3,2,1,0
0355c,0355a,2,1,0,2,0,2,0,2,0,1
0535b,0535c,1,2,0,1,0,1,2,1,0,1
1254c,1296c,0,0,0,3,2,0,0,1,0,0
1229b,1366a,2,0,0,3,0,1,1,1,0,0
1426b,1426a,0,1,0,1,0,1,1,2,1,1
1254c,0593a,2,0,0,0,0,0,2,1,0,0
1254c,1398c,1,0,0,0,0,0,1,0,1,0
1254c,0536a,1,0,0,0,0,1,1,3,0,0
1489a,0570c,2,3,0,2,0,0,0,1,0,0
0367a,1458b,1,0,0,0,0,0,1,2,1,0
1229b,0600a,1,0,0,3,0,1,0,1,0,0
0458a,0379c,0,0,0,2,0,0,1,3,0,0
0379b,0515a,2,0,0,3,0,0,2,1,1,0
0458a,1364a,0,0,0,2,2,0,1,3,0,0
1517a,1442b,0,1,0,2,0,0,1,2,0,0
0565a,0319a,0,3,0,3,0,1,0,1,0,0
1305a,1344c,2,0,0,3,0,0,1,4,0,0
0565a,1495a,0,0,1,0,0,1,1,2,0,0
0379b,1222c,3,0,0,0,0,0,1,1,1,0
0379b,1445c,1,0,0,0,0,1,0,3,0,0
1229b,1430a,1,0,0,3,0,1,3,1,0,0
0458a,1257b,1,3,0,0,0,0,1,3,0,0
1391c,1455b,0,0,0,1,0,0,1,1,0,0
0911b,0911c,1,1,1,2,0,1,1,1,1,1
1417c,1417b,2,3,0,3,0,1,1,1,1,1
1517a,1510b,1,0,0,1,0,0,1,2,0,0
1229b,1268c,1,0,0,0,0,1,0,2,0,0
1120a,1450b,0,1,0,0,0,1,0,1,0,0
1121a,1365b,2,3,0,0,0,0,1,1,0,0
1120a,1165b,2,0,0,1,0,0,1,0,0,0
1489a,1309a,1,0,0,3,0,0,0,2,0,0
0331b,0531b,1,1,0,3,0,1,0,2,0,0
1446a,0419a,1,0,0,2,0,0,1,1,0,0
1386a,1375a,0,1,0,1,0,0,0,0,0,0
0577a,1300a,1,0,0,1,0,0,0,0,0,0
1121a,0336a,1,1,0,0,0,0,1,2,0,0
0379b,1513b,1,1,0,3,0,1,0,1,0,0
0367a,1518c,0,0,0,0,0,1,0,3,0,0
1386a,1426c,0,1,0,0,0,1,1,1,0,0
0331b,1411a,1,1,0,1,0,0,1,1,0,0
1305a,1149b,1,3,0,3,0,0,1,0,0,0
1362a,1382b,1,0,0,3,2,0,0,0,0,0
1305a,1391b,2,3,0,0,0,0,1,4,0,0
1302a,1257a,0,0,0,1,0,1,0,3,0,0
1254c,0314b,1,1,0,0,0,0,1,1,0,0
1489a,1493b,1,3,0,3,0,0,3,3,0,0
1302a,1091b,1,0,0,3,0,0,2,1,1,0
1517a,0552b,0,1,0,2,0,0,0,2,0,0
0379b,1451a,2,3,0,3,0,0,0,1,0,0
1305a,0532b,1,0,0,3,2,0,0,1,1,0
0565a,1134c,0,0,0,3,0,0,2,3,0,0
1454b,0538a,0,0,1,0,0,0,0,4,0,0
1171b,1171a,1,2,0,0,0,2,1,3,0,1
1489a,1460a,1,0,0,2,2,0,0,0,0,0
1386a,0550b,2,1,0,0,0,0,0,1,0,0
1305a,1330c,0,0,0,2,0,0,1,3,0,0
0577a,0492c,0,1,0,1,0,1,0,0,0,0
1254c,0571a,1,3,0,3,0,1,1,0,0,0
1454b,1284b,1,0,0,0,2,0,1,1,0,0
0367a,0422c,0,1,0,0,0,0,0,1,0,0
1517a,0496c,1,3,0,2,0,0,0,1,0,0
1454b,0544b,0,0,0,0,0,1,1,0,0,0
0458a,0594a,1,1,0,0,0,0,0,4,0,0
1302a,0458b,1,1,0,0,0,0,1,3,0,0
1120a,1517c,1,1,0,3,0,0,1,2,0,0
1446a,0552a,1,0,0,3,0,0,0,0,1,0
0379b,1267a,1,0,0,0,0,0,2,1,1,0
0359a,1552a,1,1,0,1,0,0,1,1,0,0
1121a,0515a,1,0,0,0,0,0,2,1,1,0
0458a,0515a,1,0,0,3,0,0,1,2,1,0
1302a,1282b,0,1,0,0,0,0,0,2,0,0
1446a,0539b,2,0,0,3,2,0,1,0,0,0
1121a,1091b,1,0,0,3,0,0,2,0,1,0
1454b,1491c,1,0,0,2,0,0,0,0,0,0
1567c,1567b,1,3,1,2,0,0,0,2,0,1
1386a,1482b,0,0,0,3,0,0,1,3,0,0
0565a,1534b,1,0,0,0,0,0,0,0,0,0
1302a,0576c,0,3,0,2,0,0,0,2,0,0
1454b,0338a,0,3,0,3,0,1,1,1,0,0
1517a,0381c,1,3,0,2,0,1,0,0,0,0
1121a,1382c,0,1,0,3,0,0,0,0,0,0
0354b,0354c,2,1,1,1,2,2,2,2,0,1
0359a,1411b,1,0,0,3,0,1,1,1,0,0
1229b,1261b,2,3,0,3,0,0,0,0,0,0
0367a,0338a,0,3,0,0,0,1,0,3,0,0
0565a,0414c,2,0,0,3,0,0,0,2,0,0
1229b,0321c,1,0,0,1,0,0,0,0,0,0
1446a,0503a,1,0,0,3,0,1,1,0,0,0
1391c,1454b,0,0,0,3,0,0,0,1,0,0
1517a,1134b,1,3,0,0,0,0,0,0,0,0
0565a,1455a,1,0,0,3,0,0,0,1,0,0
1454b,0307b,1,1,0,3,0,0,0,2,0,0
0331b,1517c,0,1,0,0,0,0,1,4,0,0
1120a,1468b,1,0,0,1,0,0,1,1,0,0
1302a,1543a,1,0,0,3,0,0,0,4,0,0
1229b,0555b,0,0,0,3,1,0,0,0,0,0
0458a,0489c,1,0,0,1,0,0,0,2,1,0
1302a,1335b,0,1,0,3,0,0,3,2,0,0
0331b,1552c,0,0,0,1,0,1,1,3,0,0
1454b,1231a,1,1,0,3,0,0,0,0,0,0
0379b,1426b,1,0,0,0,0,1,0,1,0,0
